iter	Passed	Remaining
1581	20494	5415
1582	20507	5402
1583	20519	5389
1584	20532	5376
1585	20545	5363
1586	20558	5350
1587	20571	5337
1588	20583	5324
1589	20596	5311
1590	20609	5298
1591	20622	5285
1592	20635	5272
1593	20648	5259
1594	20661	5246
1595	20674	5233
1596	20687	5220
1597	20700	5207
1598	20711	5194
1599	20724	5181
1600	20736	5168
1601	20749	5155
1602	20761	5141
1603	20774	5128
1604	20787	5116
1605	20800	5103
1606	20813	5090
1607	20826	5077
1608	20839	5064
1609	20852	5051
1610	20864	5038
1611	20877	5025
1612	20890	5012
1613	20903	4999
1614	20916	4986
1615	20928	4973
1616	20941	4960
1617	20954	4947
1618	20967	4934
1619	20979	4921
1620	20992	4908
1621	21005	4895
1622	21018	4882
1623	21031	4869
1624	21044	4856
1625	21057	4843
1626	21076	4832
1627	21090	4819
1628	21103	4806
1629	21116	4793
1630	21128	4780
1631	21141	4767
1632	21154	4754
1633	21167	4741
1634	21180	4728
1635	21193	4715
1636	21205	4702
1637	21218	4689
1638	21231	4676
1639	21244	4663
1640	21257	4650
1641	21270	4637
1642	21283	4624
1643	21296	4611
1644	21309	4598
1645	21322	4585
1646	21334	4572
1647	21347	4559
1648	21360	4546
1649	21373	4533
1650	21386	4520
1651	21399	4507
1652	21412	4494
1653	21425	4481
1654	21438	4469
1655	21451	4456
1656	21464	4443
1657	21477	4430
1658	21489	4417
1659	21503	4404
1660	21516	4391
1661	21529	4378
1662	21542	4365
1663	21554	4352
1664	21567	4339
